id,items_,filename,from_,to_
5196,r,cta0072.seg_B1,1199552.0,1200850.0
5197,a0,cta0072.seg_B1,1200850.0,1206740.0
5198,s,cta0072.seg_B1,1206740.0,1209982.0
5199,k,cta0072.seg_B1,1209982.0,1214316.0
5200,e4,cta0072.seg_B1,1214316.0,1216852.0
5201,j,cta0072.seg_B1,1216852.0,1220254.0
5202,a1,cta0072.seg_B1,1238462.0,1242308.0
5203,zh,cta0072.seg_B1,1242308.0,1246250.0
5204,y1,cta0072.seg_B1,1246250.0,1249548.0
5205,v,cta0072.seg_B1,1249548.0,1253520.0
5206,o0,cta0072.seg_B1,1253520.0,1256306.0
5207,t,cta0072.seg_B1,1256306.0,1262526.0
5208,n',cta0072.seg_B1,1262526.0,1266158.0
5209,i0,cta0072.seg_B1,1266158.0,1269418.0
5210,s,cta0072.seg_B1,1269418.0,1272868.0
5211,k,cta0072.seg_B1,1272868.0,1276416.0
5212,a4,cta0072.seg_B1,1276416.0,1278182.0
5213,p,cta0072.seg_B1,1278182.0,1282210.0
5214,r,cta0072.seg_B1,1282210.0,1283836.0
5215,a1,cta0072.seg_B1,1283836.0,1288402.0
5216,v',cta0072.seg_B1,1288402.0,1291324.0
5217,i0,cta0072.seg_B1,1291324.0,1294580.0
5218,s,cta0072.seg_B1,1294580.0,1300488.0
5219,i1,cta0072.seg_B1,1314724.0,1317148.0
5220,p,cta0072.seg_B1,1317148.0,1320548.0
5221,a2,cta0072.seg_B1,1320548.0,1322788.0
5222,k,cta0072.seg_B1,1322788.0,1325622.0
5223,a1,cta0072.seg_B1,1325622.0,1328772.0
5224,z,cta0072.seg_B1,1328772.0,1331502.0
5225,a0,cta0072.seg_B1,1331502.0,1334490.0
5226,l,cta0072.seg_B1,1334490.0,1336606.0
5227,s',cta0072.seg_B1,1336606.0,1340862.0
5228,e4,cta0072.seg_B1,1340862.0,1343078.0
5229,d,cta0072.seg_B1,1343078.0,1347706.0
5230,m',cta0072.seg_B1,1347706.0,1350602.0
5231,i0,cta0072.seg_B1,1350602.0,1353322.0
5232,t,cta0072.seg_B1,1353322.0,1358022.0
5233,r',cta0072.seg_B1,1358022.0,1359126.0
5234,i4,cta0072.seg_B1,1359126.0,1362622.0
5235,u4,cta0072.seg_B1,1362622.0,1365540.0
5236,v,cta0072.seg_B1,1365540.0,1369660.0
5237,u4,cta0072.seg_B1,1369660.0,1374086.0
5238,o0,cta0072.seg_B1,1378586.0,1384592.0
5239,ch,cta0072.seg_B1,1384592.0,1390764.0
5240,i4,cta0072.seg_B1,1390764.0,1392658.0
5241,n',cta0072.seg_B1,1392658.0,1395510.0
5242,b,cta0072.seg_B1,1395510.0,1398086.0
5243,a1,cta0072.seg_B1,1398086.0,1401590.0
5244,l',cta0072.seg_B1,1401590.0,1403482.0
5245,sh,cta0072.seg_B1,1403482.0,1411406.0
5246,y0,cta0072.seg_B1,1411406.0,1415976.0
5247,m,cta0072.seg_B1,1415976.0,1421270.0
5248,i1,cta0072.seg_B1,1448602.0,1453658.0
5249,r,cta0072.seg_B1,1453658.0,1454848.0
5250,a1,cta0072.seg_B1,1454848.0,1458566.0
5251,s,cta0072.seg_B1,1458566.0,1461346.0
5252,p,cta0072.seg_B1,1461346.0,1465814.0
5253,r,cta0072.seg_B1,1465814.0,1466910.0
5254,a0,cta0072.seg_B1,1466910.0,1471066.0
5255,v',cta0072.seg_B1,1471066.0,1472908.0
5256,i4,cta0072.seg_B1,1472908.0,1475036.0
5257,l,cta0072.seg_B1,1475036.0,1477688.0
5258,y4,cta0072.seg_B1,1477688.0,1480262.0
5259,z,cta0072.seg_B1,1480262.0,1484334.0
5260,y1,cta0072.seg_B1,1484334.0,1486834.0
5261,v',cta0072.seg_B1,1486834.0,1489042.0
5262,e1,cta0072.seg_B1,1489042.0,1491082.0
5263,r,cta0072.seg_B1,1491082.0,1493824.0
5264,n,cta0072.seg_B1,1493824.0,1496442.0
5265,u0,cta0072.seg_B1,1496442.0,1499852.0
5266,f,cta0072.seg_B1,1499852.0,1502194.0
5267,sh,cta0072.seg_B1,1502194.0,1506544.0
5268,y4,cta0072.seg_B1,1506544.0,1508580.0
5269,i4,cta0072.seg_B1,1508580.0,1510198.0
5270,s',cta0072.seg_B1,1510198.0,1515940.0
5271,u4,cta0072.seg_B1,1515940.0,1518894.0
5272,u1,cta0072.seg_B1,1518894.0,1522088.0
5273,g,cta0072.seg_B1,1522088.0,1525826.0
5274,l,cta0072.seg_B1,1525826.0,1529366.0
5275,y4,cta0072.seg_B1,1529366.0,1536306.0
5276,k,cta0072.seg_B1,1550468.0,1554638.0
5277,a1,cta0072.seg_B1,1554638.0,1557522.0
5278,g,cta0072.seg_B1,1557522.0,1559998.0
5279,d,cta0072.seg_B1,1559998.0,1562640.0
5280,a0,cta0072.seg_B1,1562640.0,1566566.0
5281,s',cta0072.seg_B1,1566566.0,1569542.0
5282,t',cta0072.seg_B1,1569542.0,1573260.0
5283,i1,cta0072.seg_B1,1573260.0,1575054.0
5284,l',cta0072.seg_B1,1575054.0,1577910.0
5285,i0,cta0072.seg_B1,1577910.0,1580152.0
5286,l,cta0072.seg_B1,1580152.0,1582478.0
5287,d,cta0072.seg_B1,1582478.0,1587788.0
5288,m',cta0072.seg_B1,1587788.0,1589944.0
5289,i0,cta0072.seg_B1,1589944.0,1592944.0
5290,t,cta0072.seg_B1,1592944.0,1596782.0
5291,r',cta0072.seg_B1,1596782.0,1598324.0
5292,i4,cta0072.seg_B1,1598324.0,1599670.0
5293,i4,cta0072.seg_B1,1599670.0,1603342.0
5294,f,cta0072.seg_B1,1603342.0,1607962.0
5295,o0,cta0072.seg_B1,1622266.0,1626450.0
5296,n,cta0072.seg_B1,1626450.0,1628944.0
5297,n',cta0072.seg_B1,1628944.0,1631616.0
5298,i1,cta0072.seg_B1,1631616.0,1633386.0
5299,k,cta0072.seg_B1,1633386.0,1636872.0
5300,a1,cta0072.seg_B1,1636872.0,1640110.0
5301,g,cta0072.seg_B1,1640110.0,1641950.0
5302,d,cta0072.seg_B1,1641950.0,1644802.0
5303,a0,cta0072.seg_B1,1644802.0,1648400.0
5304,n',cta0072.seg_B1,1648400.0,1651182.0
5305,i1,cta0072.seg_B1,1651182.0,1652950.0
5306,r,cta0072.seg_B1,1652950.0,1654392.0
5307,y1,cta0072.seg_B1,1654392.0,1655810.0
5308,s,cta0072.seg_B1,1655810.0,1658424.0
5309,p,cta0072.seg_B1,1658424.0,1661796.0
5310,r,cta0072.seg_B1,1661796.0,1663358.0
5311,a1,cta0072.seg_B1,1663358.0,1665516.0
5312,v,cta0072.seg_B1,1665516.0,1667450.0
5313,l',cta0072.seg_B1,1667450.0,1669382.0
5314,a0,cta0072.seg_B1,1669382.0,1673172.0
5315,l,cta0072.seg_B1,1673172.0,1675696.0
5316,u1,cta0072.seg_B1,1675696.0,1677908.0
5317,g,cta0072.seg_B1,1677908.0,1680846.0
5318,l,cta0072.seg_B1,1680846.0,1684166.0
5319,o0,cta0072.seg_B1,1684166.0,1686884.0
5320,f,cta0072.seg_B1,1686884.0,1692914.0
5321,p,cta0072.seg_B1,1721344.0,1725910.0
5322,a1,cta0072.seg_B1,1725910.0,1729012.0
5323,t,cta0072.seg_B1,1729012.0,1732872.0
5324,o0,cta0072.seg_B1,1732872.0,1736634.0
5325,m,cta0072.seg_B1,1736634.0,1739348.0
5326,b,cta0072.seg_B1,1739348.0,1742614.0
5327,r,cta0072.seg_B1,1742614.0,1743912.0
5328,o0,cta0072.seg_B1,1743912.0,1747758.0
5329,s',cta0072.seg_B1,1747758.0,1752284.0
5330,i4,cta0072.seg_B1,1752284.0,1753586.0
5331,l,cta0072.seg_B1,1753586.0,1755874.0
5332,a4,cta0072.seg_B1,1755874.0,1757946.0
5333,n,cta0072.seg_B1,1757946.0,1760572.0
5334,y1,cta0072.seg_B1,1760572.0,1761514.0
5335,p,cta0072.seg_B1,1761514.0,1765254.0
5336,r,cta0072.seg_B1,1765254.0,1766718.0
5337,y1,cta0072.seg_B1,1766718.0,1769414.0
5338,s,cta0072.seg_B1,1769414.0,1772354.0
5339,t,cta0072.seg_B1,1772354.0,1776502.0
5340,y1,cta0072.seg_B1,1776502.0,1778488.0
5341,n',cta0072.seg_B1,1778488.0,1781710.0
5342,u0,cta0072.seg_B1,1781710.0,1785732.0
5343,k,cta0072.seg_B1,1785732.0,1790630.0
5344,j,cta0072.seg_B1,1790630.0,1794252.0
5345,a0,cta0072.seg_B1,1794252.0,1798236.0
5346,sc,cta0072.seg_B1,1798236.0,1804236.0
5347,i4,cta0072.seg_B1,1804236.0,1805808.0
5348,k,cta0072.seg_B1,1805808.0,1809556.0
5349,u4,cta0072.seg_B1,1809556.0,1810828.0
5350,d,cta0072.seg_B1,1810828.0,1814834.0
5351,v,cta0072.seg_B1,1814834.0,1817152.0
5352,e0,cta0072.seg_B1,1817152.0,1820408.0
5353,p,cta0072.seg_B1,1820408.0,1823832.0
5354,a1,cta0072.seg_B1,1823832.0,1826996.0
5355,d,cta0072.seg_B1,1826996.0,1829866.0
5356,u0,cta0072.seg_B1,1829866.0,1833914.0
5357,sh,cta0072.seg_B1,1833914.0,1837924.0
5358,k',cta0072.seg_B1,1837924.0,1842190.0
5359,i4,cta0072.seg_B1,1842190.0,1847282.0
5360,a1,cta0072.seg_B1,1862894.0,1866204.0
5361,d,cta0072.seg_B1,1866204.0,1869786.0
5362,n,cta0072.seg_B1,1869786.0,1871202.0
5363,a0,cta0072.seg_B1,1871202.0,1874344.0
5364,i1,cta0072.seg_B1,1874344.0,1875756.0
5365,s,cta0072.seg_B1,1875756.0,1878592.0
5366,k,cta0072.seg_B1,1878592.0,1881794.0
5367,a1,cta0072.seg_B1,1881794.0,1884046.0
5368,t,cta0072.seg_B1,1884046.0,1887208.0
5369,o0,cta0072.seg_B1,1887208.0,1889268.0
5370,r,cta0072.seg_B1,1889268.0,1890598.0
5371,y4,cta0072.seg_B1,1890598.0,1894238.0
5372,b,cta0072.seg_B1,1894238.0,1898332.0
5373,y1,cta0072.seg_B1,1898332.0,1901332.0
5374,l,cta0072.seg_B1,1901332.0,1903278.0
5375,a0,cta0072.seg_B1,1903278.0,1906848.0
5376,s,cta0072.seg_B1,1906848.0,1910938.0
5377,m',cta0072.seg_B1,1910938.0,1914518.0
5378,e0,cta0072.seg_B1,1914518.0,1918544.0
5379,n',cta0072.seg_B1,1918544.0,1921406.0
5380,i4,cta0072.seg_B1,1921406.0,1923232.0
5381,y4,cta0072.seg_B1,1923232.0,1925344.0
5382,s,cta0072.seg_B1,1925344.0,1930352.0
5383,v',cta0072.seg_B1,1930352.0,1932188.0
5384,e0,cta0072.seg_B1,1932188.0,1936354.0
5385,zh,cta0072.seg_B1,1936354.0,1939178.0
5386,y4,cta0072.seg_B1,1939178.0,1940854.0
5387,e4,cta0072.seg_B1,1940854.0,1942340.0
5388,n,cta0072.seg_B1,1942340.0,1946056.0
5389,a0,cta0072.seg_B1,1946056.0,1950698.0
5390,v,cta0072.seg_B1,1950698.0,1953650.0
5391,y4,cta0072.seg_B1,1953650.0,1955280.0
5392,l,cta0072.seg_B1,1955280.0,1956668.0
5393,y4,cta0072.seg_B1,1956668.0,1958688.0
5394,ch,cta0072.seg_B1,1958688.0,1962872.0
5395,k,cta0072.seg_B1,1962872.0,1966510.0
5396,e4,cta0072.seg_B1,1966510.0,1969520.0
5397,j,cta0072.seg_B1,1969520.0,1972998.0
5398,e0,cta0072.seg_B1,1983800.0,1989376.0
5399,t,cta0072.seg_B1,1989376.0,1992500.0
5400,y4,cta0072.seg_B1,1992500.0,1993490.0
5401,p,cta0072.seg_B1,1993490.0,1997222.0
5402,a1,cta0072.seg_B1,1997222.0,2000780.0
5403,d,cta0072.seg_B1,2000780.0,2004054.0
5404,u0,cta0072.seg_B1,2004054.0,2008158.0
5405,sh,cta0072.seg_B1,2008158.0,2010814.0
5406,k,cta0072.seg_B1,2010814.0,2013980.0
5407,y4,cta0072.seg_B1,2013980.0,2014918.0
5408,p,cta0072.seg_B1,2014918.0,2019122.0
5409,r',cta0072.seg_B1,2019122.0,2020370.0
5410,e1,cta0072.seg_B1,2020370.0,2022410.0
5411,n,cta0072.seg_B1,2022410.0,2025922.0
5412,y1,cta0072.seg_B1,2025922.0,2027224.0
5413,d,cta0072.seg_B1,2027224.0,2029318.0
5414,l',cta0072.seg_B1,2029318.0,2031644.0
5415,i1,cta0072.seg_B1,2031644.0,2034344.0
5416,zh,cta0072.seg_B1,2034344.0,2037710.0
5417,a0,cta0072.seg_B1,2037710.0,2042036.0
5418,l,cta0072.seg_B1,2042036.0,2044056.0
5419,y4,cta0072.seg_B1,2044056.0,2046102.0
5420,d,cta0072.seg_B1,2046102.0,2049760.0
5421,m',cta0072.seg_B1,2049760.0,2052566.0
5422,i0,cta0072.seg_B1,2052566.0,2055696.0
5423,t,cta0072.seg_B1,2055696.0,2059862.0
5424,r',cta0072.seg_B1,2059862.0,2061520.0
5425,i4,cta0072.seg_B1,2061520.0,2064414.0
5426,i4,cta0072.seg_B1,2064414.0,2066282.0
5427,v,cta0072.seg_B1,2066282.0,2070250.0
5428,u4,cta0072.seg_B1,2070250.0,2073982.0
5429,v,cta0073.seg_B1,0.0,5682.0
5430,y0,cta0073.seg_B1,5682.0,8318.0
5431,t',cta0073.seg_B1,8318.0,12108.0
5432,e4,cta0073.seg_B1,12108.0,13748.0
5433,n,cta0073.seg_B1,13748.0,16252.0
5434,u4,cta0073.seg_B1,16252.0,17856.0
5435,f,cta0073.seg_B1,17856.0,21276.0
5436,y1,cta0073.seg_B1,21276.0,23834.0
5437,z,cta0073.seg_B1,23834.0,27216.0
5438,j,cta0073.seg_B1,27216.0,31226.0
5439,a0,cta0073.seg_B1,31226.0,35052.0
5440,sc,cta0073.seg_B1,35052.0,40018.0
5441,i4,cta0073.seg_B1,40018.0,41294.0
5442,k,cta0073.seg_B1,41294.0,44970.0
5443,e4,cta0073.seg_B1,44970.0,47374.0
5444,i1,cta0073.seg_B1,47374.0,49784.0
5445,k,cta0073.seg_B1,49784.0,53566.0
5446,l,cta0073.seg_B1,53566.0,55898.0
5447,a1,cta0073.seg_B1,55898.0,59104.0
5448,d',cta0073.seg_B1,59104.0,61632.0
5449,a0,cta0073.seg_B1,61632.0,65598.0
5450,n,cta0073.seg_B1,65598.0,67524.0
5451,y1,cta0073.seg_B1,67524.0,69312.0
5452,t,cta0073.seg_B1,69312.0,72776.0
5453,a1,cta0073.seg_B1,72776.0,75170.0
5454,h,cta0073.seg_B1,75170.0,78414.0
5455,t,cta0073.seg_B1,78414.0,82212.0
5456,u0,cta0073.seg_B1,82212.0,84840.0
5457,d,cta0073.seg_B1,84840.0,88326.0
5458,v,cta0073.seg_B1,88326.0,91470.0
5459,a0,cta0073.seg_B1,91470.0,96536.0
5460,v,cta0073.seg_B1,96536.0,99054.0
5461,a0,cta0073.seg_B1,99054.0,102828.0
5462,t,cta0073.seg_B1,102828.0,106680.0
5463,n,cta0073.seg_B1,106680.0,108374.0
5464,y4,cta0073.seg_B1,108374.0,110218.0
5465,h,cta0073.seg_B1,110218.0,114230.0
5466,e1,cta0073.seg_B1,114230.0,116198.0
5467,d',cta0073.seg_B1,116198.0,120502.0
5468,i1,cta0073.seg_B1,120502.0,123034.0
5469,j,cta0073.seg_B1,123034.0,125732.0
5470,a0,cta0073.seg_B1,125732.0,129968.0
5471,l,cta0073.seg_B1,129968.0,133446.0
5472,a4,cta0073.seg_B1,133446.0,137298.0
5473,l',cta0073.seg_B1,156014.0,160774.0
5474,e0,cta0073.seg_B1,160774.0,165338.0
5475,n,cta0073.seg_B1,165338.0,167752.0
5476,y4,cta0073.seg_B1,167752.0,170168.0
5477,s,cta0073.seg_B1,170168.0,173044.0
5478,k,cta0073.seg_B1,173044.0,177044.0
5479,a1,cta0073.seg_B1,177044.0,181518.0
5480,z,cta0073.seg_B1,181518.0,184436.0
5481,a0,cta0073.seg_B1,184436.0,188984.0
5482,l,cta0073.seg_B1,188984.0,191678.0
5483,a4,cta0073.seg_B1,191678.0,193904.0
5484,d,cta0073.seg_B1,193904.0,198038.0
5485,r,cta0073.seg_B1,198038.0,199276.0
5486,a1,cta0073.seg_B1,199276.0,202594.0
5487,zh,cta0073.seg_B1,202594.0,205614.0
5488,a0,cta0073.seg_B1,205614.0,209778.0
5489,sc,cta0073.seg_B1,209778.0,215986.0
5490,i4,cta0073.seg_B1,215986.0,217486.0
5491,m,cta0073.seg_B1,217486.0,221310.0
5492,g,cta0073.seg_B1,221310.0,224214.0
5493,o0,cta0073.seg_B1,224214.0,229242.0
5494,l,cta0073.seg_B1,229242.0,231860.0
5495,y4,cta0073.seg_B1,231860.0,233796.0
5496,s,cta0073.seg_B1,233796.0,239648.0
5497,a4,cta0073.seg_B1,239648.0,241470.0
5498,m,cta0073.seg_B1,241470.0,245822.0
5499,t,cta0073.seg_B1,279284.0,283770.0
5500,y0,cta0073.seg_B1,283770.0,287312.0
5501,m',cta0073.seg_B1,287312.0,290772.0
5502,i1,cta0073.seg_B1,290772.0,293164.0
5503,n',cta0073.seg_B1,293164.0,296378.0
5504,a0,cta0073.seg_B1,296378.0,300080.0
5505,k,cta0073.seg_B1,300080.0,303262.0
5506,a0,cta0073.seg_B1,303262.0,305812.0
5507,g,cta0073.seg_B1,305812.0,308654.0
5508,b,cta0073.seg_B1,308654.0,312044.0
5509,u0,cta0073.seg_B1,312044.0,314130.0
5510,t,cta0073.seg_B1,314130.0,317286.0
5511,t,cta0073.seg_B1,317286.0,319734.0
5512,a4,cta0073.seg_B1,319734.0,322230.0
5513,a1,cta0073.seg_B1,322230.0,324878.0
5514,b,cta0073.seg_B1,324878.0,328156.0
5515,v',cta0073.seg_B1,328156.0,330990.0
5516,i1,cta0073.seg_B1,330990.0,333282.0
5517,n',cta0073.seg_B1,333282.0,336654.0
5518,a0,cta0073.seg_B1,336654.0,340980.0
5519,e4,cta0073.seg_B1,340980.0,344072.0
5520,zh,cta0073.seg_B1,344072.0,349336.0
5521,v,cta0073.seg_B1,349336.0,352834.0
5522,b',cta0073.seg_B1,352834.0,356638.0
5523,i1,cta0073.seg_B1,356638.0,358820.0
5524,s,cta0073.seg_B1,358820.0,363100.0
5525,t,cta0073.seg_B1,363100.0,366950.0
5526,a0,cta0073.seg_B1,366950.0,371550.0
5527,k,cta0073.seg_B1,371550.0,374330.0
5528,t,cta0073.seg_B1,374330.0,377464.0
5529,n,cta0073.seg_B1,377464.0,379128.0
5530,y4,cta0073.seg_B1,379128.0,381088.0
5531,s',cta0073.seg_B1,381088.0,385040.0
5532,t',cta0073.seg_B1,385040.0,389506.0
5533,i4,cta0073.seg_B1,389506.0,392304.0
5534,n,cta0073.seg_B1,412524.0,415544.0
5535,o0,cta0073.seg_B1,415544.0,418698.0
5536,ch,cta0073.seg_B1,418698.0,423596.0
5537,e0,cta0073.seg_B1,423596.0,427448.0
5538,s,cta0073.seg_B1,427448.0,430160.0
5539,n,cta0073.seg_B1,430160.0,433790.0
5540,e4,cta0073.seg_B1,433790.0,437964.0
5541,s,cta0073.seg_B1,437964.0,443340.0
5542,l,cta0073.seg_B1,443340.0,446466.0
5543,o0,cta0073.seg_B1,446466.0,450424.0
5544,v,cta0073.seg_B1,450424.0,453566.0
5545,y4,cta0073.seg_B1,453566.0,457070.0
5546,v',cta0073.seg_B1,457070.0,460688.0
5547,i0,cta0073.seg_B1,460688.0,464752.0
5548,t',cta0073.seg_B1,464752.0,469822.0
5549,a4,cta0073.seg_B1,469822.0,476500.0
5550,j,cta0073.seg_B1,497974.0,503480.0
5551,a0,cta0073.seg_B1,503480.0,511810.0
5552,d',cta0073.seg_B1,520814.0,525668.0
5553,i1,cta0073.seg_B1,525668.0,528864.0
5554,s,cta0073.seg_B1,528864.0,531902.0
5555,t,cta0073.seg_B1,531902.0,535368.0
5556,v',cta0073.seg_B1,535368.0,537252.0
5557,i0,cta0073.seg_B1,537252.0,540928.0
5558,t',cta0073.seg_B1,540928.0,544654.0
5559,i4,cta0073.seg_B1,544654.0,545804.0
5560,l',cta0073.seg_B1,545804.0,548606.0
5561,n,cta0073.seg_B1,548606.0,551174.0
5562,a4,cta0073.seg_B1,551174.0,553162.0
5563,d,cta0073.seg_B1,553162.0,557234.0
5564,u0,cta0073.seg_B1,557234.0,561294.0
5565,m',cta0073.seg_B1,561294.0,563998.0
5566,o4,cta0073.seg_B1,563998.0,565260.0
5567,l,cta0073.seg_B1,565260.0,567900.0
5568,a4,cta0073.seg_B1,567900.0,570148.0
5569,a1,cta0073.seg_B1,570148.0,572496.0
5570,b,cta0073.seg_B1,572496.0,575122.0
5571,a1,cta0073.seg_B1,575122.0,578590.0
5572,f,cta0073.seg_B1,578590.0,581062.0
5573,s',cta0073.seg_B1,581062.0,585270.0
5574,e0,cta0073.seg_B1,585270.0,588716.0
5575,h,cta0073.seg_B1,588716.0,592250.0
5576,n,cta0073.seg_B1,592250.0,595672.0
5577,a0,cta0073.seg_B1,595672.0,601112.0
5578,s,cta0073.seg_B1,601112.0,607328.0
5579,a1,cta0074.seg_B1,0.0,3970.0
5580,b,cta0074.seg_B1,3970.0,8162.0
5581,u0,cta0074.seg_B1,8162.0,11224.0
5582,d,cta0074.seg_B1,11224.0,13846.0
5583,y4,cta0074.seg_B1,13846.0,16098.0
5584,sc,cta0074.seg_B1,16098.0,21170.0
5585,i4,cta0074.seg_B1,21170.0,22570.0
5586,m,cta0074.seg_B1,22570.0,24844.0
5587,n,cta0074.seg_B1,24844.0,26512.0
5588,a1,cta0074.seg_B1,26512.0,29808.0
5589,t,cta0074.seg_B1,29808.0,34390.0
5590,a0,cta0074.seg_B1,34390.0,39636.0
5591,sh,cta0074.seg_B1,39636.0,43150.0
5592,k',cta0074.seg_B1,43150.0,47650.0
5593,e4,cta0074.seg_B1,47650.0,52852.0
5594,d,cta0075.seg_B1,0.0,3552.0
5595,a1,cta0075.seg_B1,3552.0,6036.0
5596,k,cta0075.seg_B1,6036.0,10332.0
5597,a0,cta0075.seg_B1,10332.0,13428.0
5598,k,cta0075.seg_B1,13428.0,16286.0
5599,t,cta0075.seg_B1,16286.0,20358.0
5600,y0,cta0075.seg_B1,20358.0,22596.0
5601,m,cta0075.seg_B1,22596.0,27430.0
5602,o0,cta0075.seg_B1,27430.0,33206.0
5603,zh,cta0075.seg_B1,33206.0,36940.0
5604,y4,cta0075.seg_B1,36940.0,39482.0
5605,sh,cta0075.seg_B1,39482.0,47336.0
5606,sh,cta0076.seg_B1,0.0,6450.0
5607,t,cta0076.seg_B1,6450.0,11682.0
5608,o0,cta0076.seg_B1,11682.0,22122.0
5609,k,cta0077.seg_B1,0.0,2610.0
5610,a0,cta0077.seg_B1,2610.0,6958.0
5611,k,cta0077.seg_B1,6958.0,10418.0
5612,t,cta0077.seg_B1,10418.0,14500.0
5613,y0,cta0077.seg_B1,14500.0,16864.0
5614,m,cta0077.seg_B1,16864.0,21148.0
5615,o0,cta0077.seg_B1,21148.0,25962.0
5616,zh,cta0077.seg_B1,25962.0,28536.0
5617,y4,cta0077.seg_B1,28536.0,31046.0
5618,sh,cta0077.seg_B1,31046.0,35766.0
5619,v,cta0077.seg_B1,35766.0,37552.0
5620,a1,cta0077.seg_B1,37552.0,41386.0
5621,p,cta0077.seg_B1,41386.0,43836.0
5622,sc,cta0077.seg_B1,43836.0,49278.0
5623,e0,cta0077.seg_B1,49278.0,52358.0
5624,g,cta0077.seg_B1,52358.0,55628.0
5625,y1,cta0077.seg_B1,55628.0,57258.0
5626,v,cta0077.seg_B1,57258.0,58952.0
5627,a1,cta0077.seg_B1,58952.0,62060.0
5628,r',cta0077.seg_B1,62060.0,63604.0
5629,i0,cta0077.seg_B1,63604.0,66642.0
5630,t',cta0077.seg_B1,66642.0,70568.0
5631,a1,cta0077.seg_B1,70568.0,73028.0
5632,b,cta0077.seg_B1,73028.0,76020.0
5633,e0,cta0077.seg_B1,76020.0,78634.0
5634,t,cta0077.seg_B1,78634.0,81592.0
5635,y4,cta0077.seg_B1,81592.0,82972.0
5636,m,cta0077.seg_B1,82972.0,85564.0
5637,s',cta0077.seg_B1,85564.0,90512.0
5638,i1,cta0077.seg_B1,90512.0,93056.0
5639,ch,cta0077.seg_B1,93056.0,98256.0
5640,a0,cta0077.seg_B1,98256.0,104018.0
5641,s,cta0077.seg_B1,104018.0,109444.0
5642,k,cta0078.seg_B1,0.0,3080.0
5643,a0,cta0078.seg_B1,3080.0,6820.0
5644,k,cta0078.seg_B1,6820.0,10246.0
5645,u1,cta0078.seg_B1,10246.0,12294.0
5646,t',cta0078.seg_B1,12294.0,16374.0
5647,i1,cta0078.seg_B1,16374.0,17718.0
5648,b',cta0078.seg_B1,17718.0,20492.0
5649,a0,cta0078.seg_B1,20492.0,24430.0
5650,j,cta0078.seg_B1,24430.0,27238.0
5651,i1,cta0078.seg_B1,27238.0,29830.0
5652,z,cta0078.seg_B1,29830.0,34532.0
5653,y0,cta0078.seg_B1,34532.0,37554.0
5654,k,cta0078.seg_B1,37554.0,40218.0
5655,p,cta0078.seg_B1,40218.0,43308.0
5656,o1,cta0078.seg_B1,43308.0,45998.0
5657,v,cta0078.seg_B1,45998.0,48392.0
5658,a1,cta0078.seg_B1,48392.0,51976.0
5659,r,cta0078.seg_B1,51976.0,53174.0
5660,a0,cta0078.seg_B1,53174.0,57382.0
5661,ch,cta0078.seg_B1,57382.0,62936.0
5662,i4,cta0078.seg_B1,62936.0,64274.0
5663,v,cta0078.seg_B1,64274.0,66898.0
5664,y4,cta0078.seg_B1,66898.0,69176.0
5665,e4,cta0078.seg_B1,69176.0,71502.0
5666,c,cta0078.seg_B1,71502.0,77984.0
5667,a4,cta0078.seg_B1,77984.0,83158.0
5668,v,cta0079.seg_B1,0.0,8178.0
5669,o0,cta0079.seg_B1,8178.0,12260.0
5670,t,cta0079.seg_B1,12260.0,14544.0
5671,sh,cta0079.seg_B1,14544.0,19128.0
5672,t,cta0079.seg_B1,19128.0,21646.0
5673,o0,cta0079.seg_B1,21646.0,23652.0
5674,m',cta0079.seg_B1,23652.0,26882.0
5675,i1,cta0079.seg_B1,26882.0,28774.0
5676,n',cta0079.seg_B1,28774.0,31552.0
5677,e0,cta0079.seg_B1,31552.0,33920.0
5678,e1,cta0079.seg_B1,33920.0,38210.0
5679,z,cta0079.seg_B1,38210.0,42422.0
5680,u1,cta0079.seg_B1,42422.0,44236.0
5681,m,cta0079.seg_B1,44236.0,47526.0
5682,l',cta0079.seg_B1,47526.0,50818.0
5683,a0,cta0079.seg_B1,50818.0,54656.0
5684,e4,cta0079.seg_B1,54656.0,59710.0
5685,t,cta0079.seg_B1,59710.0,64444.0
5686,o0,cta0079.seg_B1,104836.0,110442.0
5687,n,cta0079.seg_B1,110442.0,113246.0
5688,ch,cta0079.seg_B1,113246.0,118598.0
5689,u0,cta0079.seg_B1,118598.0,121984.0
5690,s,cta0079.seg_B1,121984.0,124838.0
5691,t,cta0079.seg_B1,124838.0,128252.0
5692,u4,cta0079.seg_B1,128252.0,132938.0
5693,l,cta0079.seg_B1,132938.0,135952.0
5694,sh,cta0079.seg_B1,135952.0,139866.0
5695,t,cta0079.seg_B1,139866.0,142744.0
5696,o1,cta0079.seg_B1,142744.0,143970.0
5697,r,cta0079.seg_B1,143970.0,145546.0
5698,a2,cta0079.seg_B1,145546.0,148174.0
5699,z,cta0079.seg_B1,148174.0,151078.0
5700,d,cta0079.seg_B1,151078.0,154046.0
5701,r,cta0079.seg_B1,154046.0,155264.0
5702,a1,cta0079.seg_B1,155264.0,158772.0
5703,zh,cta0079.seg_B1,158772.0,162248.0
5704,e0,cta0079.seg_B1,162248.0,166338.0
5705,n',cta0079.seg_B1,166338.0,170184.0
